Url,Song,Band
/lyric/10793941/Gentry+Bronson/Don%27t+Cry+My+Tears,Don't Cry My Tears,Gentry Bronson
/lyric/10793940/Gentry+Bronson/Empty+Rooms,Empty Rooms,Gentry Bronson
/lyric/10793937/Gentry+Bronson/Everything+Is+So+Fucked+Up,Everything Is So Fucked Up,Gentry Bronson
/lyric/10793942/Gentry+Bronson/Milwaukee,Milwaukee,Gentry Bronson
/lyric/10793947/Gentry+Bronson/San+Francisco+Black+and+Blue,San Francisco Black and Blue,Gentry Bronson
/lyric/10793943/Gentry+Bronson/Selling+Television+Satellites,Selling Television Satellites,Gentry Bronson
/lyric/10793945/Gentry+Bronson/Shines+for+You,Shines for You,Gentry Bronson
/lyric/10793936/Gentry+Bronson/Working+Man,Working Man,Gentry Bronson
/lyric/10793925/Gentry+Bronson/Home,Home,Gentry Bronson
/lyric/10793929/Gentry+Bronson/Stage+Driver,Stage Driver,Gentry Bronson
/lyric/11585225/Gentry+Bronson/Alice,Alice,Gentry Bronson
/lyric/11585226/Gentry+Bronson/Do+You+Ever+Feel+Alone,Do You Ever Feel Alone,Gentry Bronson
/lyric/11585218/Gentry+Bronson/Fly+Away,Fly Away,Gentry Bronson
/lyric/11585219/Gentry+Bronson/Heads+on+Fire,Heads on Fire,Gentry Bronson
/lyric/11585214/Gentry+Bronson/I%27ll+Never+Forget+Your+Face,I'll Never Forget Your Face,Gentry Bronson
/lyric/11585220/Gentry+Bronson/Resurrection+Blue,Resurrection Blue,Gentry Bronson
/lyric/11585216/Gentry+Bronson/Save+Me,Save Me,Gentry Bronson
/lyric/11585213/Gentry+Bronson/Shine,Shine,Gentry Bronson
/lyric/11585223/Gentry+Bronson/Song+About+You,Song About You,Gentry Bronson
/lyric/11585222/Gentry+Bronson/The+Tombstone+Blues,The Tombstone Blues,Gentry Bronson
/lyric/11585224/Gentry+Bronson/War+Is+Over+Now,War Is Over Now,Gentry Bronson
/lyric/11585221/Gentry+Bronson/What+Happened+to+Your+God,What Happened to Your God,Gentry Bronson
/lyric/11585217/Gentry+Bronson/Wish+It+Would+Rain,Wish It Would Rain,Gentry Bronson
/lyric/11585215/Gentry+Bronson/You+Are+the+Woman+I+Love,You Are the Woman I Love,Gentry Bronson
/lyric/29550865/Gentry+Bronson/Anytime+You+Can+Find+a+Human,Anytime You Can Find a Human,Gentry Bronson
/lyric/29550864/Gentry+Bronson/California+Hello,California Hello,Gentry Bronson
/lyric/29550858/Gentry+Bronson/Carina,Carina,Gentry Bronson
/lyric/29550853/Gentry+Bronson/I+Walked+Home+Alone,I Walked Home Alone,Gentry Bronson
/lyric/29550863/Gentry+Bronson/Redeem+Myself,Redeem Myself,Gentry Bronson
/lyric/29550859/Gentry+Bronson/Shattered+Glass+Heart,Shattered Glass Heart,Gentry Bronson
artist/Miles%20Schon/2836062,Miles Schon,Gentry Bronson
/lyric/29550851/Gentry+Bronson/Shoeboxes,Shoeboxes,Gentry Bronson
/lyric/29550860/Gentry+Bronson/Single+Mother,Single Mother,Gentry Bronson
/lyric/29550856/Gentry+Bronson/Stand+Up+to+the+Hurricane,Stand Up to the Hurricane,Gentry Bronson
/lyric/29550861/Gentry+Bronson/Stay+All+Night,Stay All Night,Gentry Bronson
/lyric/29550852/Gentry+Bronson/Two+Wounded+Birds,Two Wounded Birds,Gentry Bronson
/lyric/29550855/Gentry+Bronson/Working+Man+%5BFor+Grandpa%5D,Working Man [For Grandpa],Gentry Bronson
/lyric/4856962/Geof+Johnson/Buzz+Buzz+Buzz,Buzz Buzz Buzz,Geof Johnson
/lyric/11828102/Geoff+Berner/I.Y.M.,I.Y.M.,Geoff Berner
/lyric/8230123/Geoff+Byrd/Will+You,Will You,Geoff Byrd
/lyric/16654509/Geoff+Byrd/I%27m+in+Love,I'm in Love,Geoff Byrd
/lyric/5316092/Geoff+Cole/Love+Walked+In,Love Walked In,Geoff Cole
/lyric/5316084/Geoff+Cole/The+Sheik+of+Araby,The Sheik of Araby,Geoff Cole
/lyric/5316097/Geoff+Cole/When+Lights+Are+Low,When Lights Are Low,Geoff Cole
/lyric/8782474/Geoff+Gascoyne/All+My+Tomorrows,All My Tomorrows,Geoff Gascoyne
artist/Trudy%20Kerr/376148,Trudy Kerr,Geoff Gascoyne
/lyric/8782469/Geoff+Gascoyne/God+Only+Knows,God Only Knows,Geoff Gascoyne
artist/Jamie%20Cullum/560488,Jamie Cullum,Geoff Gascoyne
/lyric/8782468/Geoff+Gascoyne/Love+Won%27t+Let+Me+Wait,Love Won't Let Me Wait,Geoff Gascoyne
artist/Jamie%20Cullum/560488,Jamie Cullum,Geoff Gascoyne
/lyric/8782471/Geoff+Gascoyne/Spring+Is+Here,Spring Is Here,Geoff Gascoyne
/lyric/330214/Geoff+Keezer/Golden+Earrings,Golden Earrings,Geoff Keezer
/lyric/2105592/Geoff+Keezer/The+Nearness+of+You,The Nearness of You,Geoff Keezer
/lyric/3286230/Geoff+Keezer/Across+the+Universe,Across the Universe,Geoff Keezer
/lyric/3286221/Geoff+Keezer/Life+on+Mars%3F,Life on Mars?,Geoff Keezer
/lyric/2146020/Geoff+Love/Gunfight+at+the+O.K.+Corral,Gunfight at the O.K. Corral,Geoff Love
/lyric/2146021/Geoff+Love/High+Noon+%28Do+Not+Forsake+Me%29,High Noon (Do Not Forsake Me),Geoff Love
/lyric/17955162/Geoff+Love/True+Love,True Love,Geoff Love
artist/Geoff%20Love%20%26%20His%20Orchestra/546596,Geoff Love & His Orchestra,Geoff Love
/lyric/4358291/Geoff+Moore/Why+Should+the+Devil+Have+All+the+Good+Music,Why Should the Devil Have All the Good Music,Geoff Moore
/lyric/26350572/Geoff+Moore/Come+to+Me,Come to Me,Geoff Moore
/lyric/26353584/Geoff+Moore/Listen+and+Learn,Listen and Learn,Geoff Moore
/lyric/17304510/Geoff+Moore/Winds+of+Change,Winds of Change,Geoff Moore
/lyric/1315138/Geoff+Moore/Nothing+to+Hide,Nothing to Hide,Geoff Moore
/lyric/983339/Geoff+Moore/Evolution...Redefined,Evolution...Redefined,Geoff Moore
/lyric/983345/Geoff+Moore/A+Friend+Like+U,A Friend Like U,Geoff Moore
/lyric/983344/Geoff+Moore/House+of+Faith,House of Faith,Geoff Moore
/lyric/983343/Geoff+Moore/Listen+to+Our+Hearts,Listen to Our Hearts,Geoff Moore
/lyric/983346/Geoff+Moore/Simple+Heart,Simple Heart,Geoff Moore
/lyric/983340/Geoff+Moore/The+Vow,The Vow,Geoff Moore
/lyric/1579471/Geoff+Moore/Follow+You,Follow You,Geoff Moore
/lyric/1579478/Geoff+Moore/I+Found+Love,I Found Love,Geoff Moore
/lyric/1579477/Geoff+Moore/The+Part+of+You,The Part of You,Geoff Moore
/lyric/1649578/Geoff+Moore/I%27m+Free,I'm Free,Geoff Moore
/lyric/1649587/Geoff+Moore/The+Letter,The Letter,Geoff Moore
/lyric/3041168/Geoff+Moore/Boy+Like+Me%2FMan+Like+You,Boy Like Me/Man Like You,Geoff Moore
/lyric/3041175/Geoff+Moore/God+Bless+the+Broken+Road,God Bless the Broken Road,Geoff Moore
/lyric/3041165/Geoff+Moore/Out+Here,Out Here,Geoff Moore
/lyric/5431563/Geoff+Moore/A+Beautiful+Sound,A Beautiful Sound,Geoff Moore
/lyric/5431572/Geoff+Moore/Come+as+You+Are,Come as You Are,Geoff Moore
/lyric/5431566/Geoff+Moore/Impossible,Impossible,Geoff Moore
/lyric/5431565/Geoff+Moore/Surrounded,Surrounded,Geoff Moore
/lyric/3222429/Geoff+Muldaur/Me+and+My+Chauffeur+Blues,Me and My Chauffeur Blues,Geoff Muldaur
artist/Maria%20Muldaur/12099,Maria Muldaur,Geoff Muldaur
/lyric/681189/Geoff+Muldaur/Lover+Man,Lover Man,Geoff Muldaur
artist/Maria%20Muldaur/12099,Maria Muldaur,Geoff Muldaur
/lyric/14718146/Geoff+Muldaur/Higher+%26+Higher,Higher & Higher,Geoff Muldaur
/lyric/1879627/Geoff+Muldaur/Hooray+for+Hollywood,Hooray for Hollywood,Geoff Muldaur
/lyric/1879625/Geoff+Muldaur/Southern+Nights,Southern Nights,Geoff Muldaur
/lyric/1879621/Geoff+Muldaur/What+Do+You+Want+the+Girl+to+Do%3F,What Do You Want the Girl to Do?,Geoff Muldaur
/lyric/4623162/Geoff+Muldaur/That%27s+All+Right,That's All Right,Geoff Muldaur
/lyric/4623158/Geoff+Muldaur/Walking+to+New+Orleans,Walking to New Orleans,Geoff Muldaur
/lyric/30758933/Geoff+Muldaur/Chevrolet%2F+Big+Alice,Chevrolet/ Big Alice,Geoff Muldaur
/lyric/6559134/Futuristic+Ensemble/There+Ain%27t+No+Sweet+Man+That%27s+Worth+the+Salt+of+My+Tears,There Ain't No Sweet Man That's Worth the Salt of My Tears,Geoff Muldaur
artist/Futuristic%20Ensemble/0,Futuristic Ensemble,Geoff Muldaur
artist/Martha%20Wainwright/181527,Martha Wainwright,Geoff Muldaur
artist/Geoff%20Muldaur%27s%20Futuristic%20Ensemble/2005076,Geoff Muldaur's Futuristic Ensemble,Geoff Muldaur
/lyric/6559142/Futuristic+Ensemble/Waiting+at+the+End+of+the+Road,Waiting at the End of the Road,Geoff Muldaur
artist/Futuristic%20Ensemble/0,Futuristic Ensemble,Geoff Muldaur
artist/Geoff%20Muldaur%27s%20Futuristic%20Ensemble/2005076,Geoff Muldaur's Futuristic Ensemble,Geoff Muldaur
/lyric/14349671/Geoff+Power/Clap+Hands%2C+Here+Comes+Charlie,"Clap Hands, Here Comes Charlie",Geoff Power
artist/Jack%20Wiard/1090499,Jack Wiard,Geoff Power
/lyric/14349678/Geoff+Power/Mona+Lisa,Mona Lisa,Geoff Power
/lyric/5586181/Geoff+Tate/Forever,Forever,Geoff Tate
/lyric/5586182/Geoff+Tate/Helpless,Helpless,Geoff Tate
/lyric/5586188/Geoff+Tate/Off+the+TV,Off the TV,Geoff Tate
/lyric/5586190/Geoff+Tate/Over+Me,Over Me,Geoff Tate
/lyric/5586185/Geoff+Tate/This+Moment,This Moment,Geoff Tate
/lyric/5586183/Geoff+Tate/Touch,Touch,Geoff Tate
/lyric/16620433/Geoffrey+Armes/Little+One,Little One,Geoffrey Armes
/lyric/2307958/Geoffrey+Downes/Dust+in+the+Wind,Dust in the Wind,Geoffrey Downes
/lyric/2307953/Geoffrey+Downes/The+Final+Countdown,The Final Countdown,Geoffrey Downes
/lyric/2307946/Geoffrey+Downes/Livin%27+on+a+Prayer,Livin' on a Prayer,Geoffrey Downes
/lyric/8870835/John+Wetton/Don%27t+Cry,Don't Cry,Geoffrey Downes
artist/John%20Wetton/5810,John Wetton,Geoffrey Downes
artist/Icon/429446,Icon,Geoffrey Downes
/lyric/8870833/John+Wetton/Open+Your+Eyes,Open Your Eyes,Geoffrey Downes
artist/John%20Wetton/5810,John Wetton,Geoffrey Downes
artist/Icon/429446,Icon,Geoffrey Downes
/lyric/8870826/John+Wetton/Voice+Of+America,Voice Of America,Geoffrey Downes
artist/John%20Wetton/5810,John Wetton,Geoffrey Downes
artist/Icon/429446,Icon,Geoffrey Downes
/lyric/3927893/Geoffrey+Eales/Here%2C+There+and+Everywhere,"Here, There and Everywhere",Geoffrey Eales
/lyric/4885201/Geoffrey+Eales/But+Beautiful,But Beautiful,Geoffrey Eales
/lyric/4885199/Geoffrey+Eales/They+Don%27t+Believe+Me,They Don't Believe Me,Geoffrey Eales
/lyric/19323236/Geoffrey+Eales/My+Foolish+Heart,My Foolish Heart,Geoffrey Eales
/lyric/10069188/Geoffrey+Eales/Here%27s+That+Rainy+Day,Here's That Rainy Day,Geoffrey Eales
/lyric/31969390/Geoffrey+Golden/Kingdom,Kingdom,Geoffrey Golden
/lyric/5427869/Don+Parker/My+Foolish+Heart,My Foolish Heart,Geoffrey Haydon
artist/Don%20Parker/179776,Don Parker,Geoffrey Haydon
/lyric/5427864/Don+Parker/You+Don%27t+Know+What+Love+Is,You Don't Know What Love Is,Geoffrey Haydon
artist/Don%20Parker/179776,Don Parker,Geoffrey Haydon
/lyric/4392089/Geoffrey+Oryema/Listening+Wind,Listening Wind,Geoffrey Oryema
/lyric/4392095/Geoffrey+Oryema/Magical+Stone,Magical Stone,Geoffrey Oryema
/lyric/14127838/Geoffrey+Tozer/I%27ve+Got+You+Under+My+Skin,I've Got You Under My Skin,Geoffrey Tozer
/lyric/15092236/Geoffrey+Williams/I%27m+Diggin%27+You+%28Like+an+Old+Soul+Record%29,I'm Diggin' You (Like an Old Soul Record),Geoffrey Williams
/lyric/15092242/Geoffrey+Williams/Superfly,Superfly,Geoffrey Williams
/lyric/33898620/Geoffroy/Coastline,Coastline,Geoffroy
/lyric/59706/Geordie/All+Because+of+You,All Because of You,Geordie
/lyric/59705/Geordie/Don%27t+Do+That,Don't Do That,Geordie
/lyric/59709/Geordie/Natural+Born+Loser,Natural Born Loser,Geordie
/lyric/59708/Geordie/Oh+Lord,Oh Lord,Geordie
/lyric/10478940/Geordie/House+of+the+Rising+Sun,House of the Rising Sun,Geordie
/lyric/4457167/Geordie/Can+You+Do+It,Can You Do It,Geordie
/lyric/4457169/Geordie/Electric+Lady,Electric Lady,Geordie
/lyric/1824844/Georg+Brunis/Farewell+Blues+%5BOriginal+Gennett+Recording%5D,Farewell Blues [Original Gennett Recording],Georg Brunis
artist/Friars%20Society%20Orchestra/525407,Friars Society Orchestra,Georg Brunis
/lyric/1824848/Georg+Brunis/Tiger+Rag+%5BOriginal+Gennett+Recording%5D,Tiger Rag [Original Gennett Recording],Georg Brunis
artist/Friars%20Society%20Orchestra/525407,Friars Society Orchestra,Georg Brunis
/lyric/5673572/Georg+Brunis/Black+and+Blue,Black and Blue,Georg Brunis
artist/Muggsy%20Spanier%27s%20Ragtime%20Band/2320779,Muggsy Spanier's Ragtime Band,Georg Brunis
/lyric/5673571/Georg+Brunis/Dinah,Dinah,Georg Brunis
artist/Muggsy%20Spanier%27s%20Ragtime%20Band/2320779,Muggsy Spanier's Ragtime Band,Georg Brunis
/lyric/6650899/Georg+Levin/Everything,Everything,Georg Levin
/lyric/24324905/George/Run,Run,George
/lyric/24285689/George/Breathe+in+Now,Breathe in Now,George
/lyric/22286317/George/Bastard+Son,Bastard Son,George
/lyric/22286321/George/Breaking+It+Slowly,Breaking It Slowly,George
/lyric/22286318/George/Breathe+In+Now,Breathe In Now,George
/lyric/22286320/George/Release,Release,George
/lyric/22286323/George/Run,Run,George
/lyric/22286324/George/Special+Ones,Special Ones,George
/lyric/7007054/George/People,People,George
/lyric/4719397/George/Bastard+Son,Bastard Son,George
/lyric/10371026/George/Breaking+It+Slowly,Breaking It Slowly,George
/lyric/5718369/george/Bastard+Son,Bastard Son,george
/lyric/5718365/george/Breaking+It+Slowly,Breaking It Slowly,george
/lyric/5718374/george/Breathe+in+Now,Breathe in Now,george
/lyric/5718371/george/Chemical+Dreams,Chemical Dreams,george
/lyric/5718367/george/Rain,Rain,george
/lyric/5718364/george/Release,Release,george
/lyric/5718373/george/Run,Run,george
/lyric/5718372/george/Sellout,Sellout,george
/lyric/5718376/george/Spawn,Spawn,george
/lyric/5718366/george/Special+Ones,Special Ones,george
/lyric/5718370/george/Strange+Days,Strange Days,george
/lyric/5718375/george/That%27s+When+You+Come+to+Me,That's When You Come to Me,george
/lyric/5718368/george/Truth,Truth,george
/lyric/30272909/The+Go-Betweens/Quiet+Heart,Quiet Heart,george
artist/The%20Go-Betweens/4375,The Go-Betweens,george
/lyric/30272629/george/Jaded,Jaded,george
/lyric/30272636/george/One,One,george
/lyric/30272628/george/Surrender,Surrender,george
/lyric/30272633/george/Today,Today,george
/lyric/14033/George+%22Mojo%22+Buford/St.+James+Infirmary,St. James Infirmary,"George ""Mojo"" Buford"
/lyric/3128643/George+%22Wild+Child%22+Butler/Spoonful,Spoonful,"George ""Wild Child"" Butler"
/lyric/6578638/George+Acosta/Time+of+Our+Lives+%5BPvd+Club+Mix%5D,Time of Our Lives [Pvd Club Mix],George Acosta
artist/Paul%20van%20Dyk/224667,Paul van Dyk,George Acosta
artist/Vega%204/823892,Vega 4,George Acosta
/lyric/6034259/George+Acosta/Yet+Another+Day+%5BRiva+Remix%5D,Yet Another Day [Riva Remix],George Acosta
artist/Armin%20van%20Buuren/335537,Armin van Buuren,George Acosta
artist/Ray%20Wilson/434157,Ray Wilson,George Acosta
/lyric/23320510/George+Acosta/True+Love,True Love,George Acosta
artist/Fisher/543446,Fisher,George Acosta
/lyric/5575067/George+Adams/That+Old+Feeling,That Old Feeling,George Adams
/lyric/14349736/George+Alexander/Since+I+Fell+for+You,Since I Fell for You,George Alexander
/lyric/14349745/George+Alexander/Star+Eyes,Star Eyes,George Alexander
/lyric/5306348/George+Baker/Baby+Blue,Baby Blue,George Baker
/lyric/5306344/George+Baker/Morning+Sky,Morning Sky,George Baker
/lyric/5306347/George+Baker/Santa+Lucia+by+Night,Santa Lucia by Night,George Baker
/lyric/10110699/George+Baker/I%27m+on+My+Way,I'm on My Way,George Baker
/lyric/6937371/George+Barnes/%28They+Long+to+Be%29+Close+to+You,(They Long to Be) Close to You,George Barnes
/lyric/6937373/George+Barnes/Rose+Room,Rose Room,George Barnes
/lyric/6937366/George+Barnes/Spinning+Wheel,Spinning Wheel,George Barnes
/lyric/930915/George+Barnes/Don%27t+Get+Around+Much+Anymore,Don't Get Around Much Anymore,George Barnes
/lyric/930920/George+Barnes/St.+Louis+Blues,St. Louis Blues,George Barnes
/lyric/3617902/George+Barnes/Ain%27t+She+Sweet,Ain't She Sweet,George Barnes
/lyric/3617908/George+Barnes/I+Can%27t+Give+You+Anything+But+Love,I Can't Give You Anything But Love,George Barnes
/lyric/3617898/George+Barnes/Jeepers+Creepers,Jeepers Creepers,George Barnes
/lyric/3617896/George+Barnes/The+One+I+Love+%28Belongs+to+Somebody+Else%29,The One I Love (Belongs to Somebody Else),George Barnes
/lyric/3617919/George+Barnes/Something+to+Remember+You+By,Something to Remember You By,George Barnes
/lyric/14578282/George+Benson/Six+Play,Six Play,George Benson
/lyric/16351/George+Benson/Ain%27t+That+Peculiar,Ain't That Peculiar,George Benson
/lyric/16349/George+Benson/Clockwise,Clockwise,George Benson
/lyric/16354/George+Benson/A+Foggy+Day,A Foggy Day,George Benson
/lyric/4886649/George+Benson/Let+Them+Talk+%5B%23%5D%5B%2A%5D,Let Them Talk [#][*],George Benson
/lyric/803513/George+Benson/All+of+Me,All of Me,George Benson
/lyric/406642/George+Benson/A+Natural+Woman+%28You+Make+Me+Feel+Like%29,A Natural Woman (You Make Me Feel Like),George Benson
/lyric/406644/George+Benson/That+Lucky+Old+Sun+%28Just+Rolls+Around+Heaven+All+Day%29,That Lucky Old Sun (Just Rolls Around Heaven All Day),George Benson
/lyric/3114949/George+Benson/Chattanooga+Choo+Choo,Chattanooga Choo Choo,George Benson
/lyric/3114952/George+Benson/Last+Train+to+Clarksville,Last Train to Clarksville,George Benson
/lyric/3114948/George+Benson/Shape+of+Things+to+Come+%5BFrom+Wild+in+the+Streets%5D,Shape of Things to Come [From Wild in the Streets],George Benson
/lyric/1871858/George+Benson/Land+of+1000+Dances,Land of 1000 Dances,George Benson
/lyric/1871865/George+Benson/Out+in+the+Cold+Again,Out in the Cold Again,George Benson
/lyric/811139/George+Benson/Little+Train+%28From+Bachianas+Brasileiras+%232%29,Little Train (From Bachianas Brasileiras #2),George Benson
/lyric/811137/George+Benson/White+Rabbit,White Rabbit,George Benson
/lyric/5360431/George+Benson/When+Love+Has+Grown,When Love Has Grown,George Benson
/lyric/19040/George+Benson/Cast+Your+Fate+to+the+Wind,Cast Your Fate to the Wind,George Benson
/lyric/1000296/George+Benson/Hold+On%21+I%27m+Comin%27,Hold On! I'm Comin',George Benson
/lyric/540507/George+Benson/Hot+Barbecue,Hot Barbecue,George Benson
artist/Jack%20McDuff/103907,Jack McDuff,George Benson
/lyric/27342358/George+Benson/Cry+Me+a+Rive,Cry Me a Rive,George Benson
artist/Jack%20McDuff/103907,Jack McDuff,George Benson
/lyric/27342367/George+Benson/The+Party%27s+Over,The Party's Over,George Benson
artist/Jack%20McDuff/103907,Jack McDuff,George Benson
/lyric/2834898/George+Benson/Nature+Boy,Nature Boy,George Benson
/lyric/2834900/George+Benson/The+World+Is+a+Ghetto,The World Is a Ghetto,George Benson
/lyric/803493/George+Benson/The+Greatest+Love+of+All,The Greatest Love of All,George Benson
/lyric/803464/George+Benson/Hey+Girl,Hey Girl,George Benson
/lyric/803469/George+Benson/Love+Ballad,Love Ballad,George Benson
/lyric/803466/George+Benson/Soulful+Strut,Soulful Strut,George Benson
/lyric/871567/George+Benson/Love+Dance,Love Dance,George Benson
/lyric/871561/George+Benson/Love+X+Love,Love X Love,George Benson
/lyric/871569/George+Benson/Midnight+Love+Affair,Midnight Love Affair,George Benson
/lyric/871563/George+Benson/Moody%27s+Mood,Moody's Mood,George Benson
/lyric/871568/George+Benson/Star+of+a+Story+%28X%29,Star of a Story (X),George Benson
/lyric/871570/George+Benson/Turn+Out+the+Lamplight,Turn Out the Lamplight,George Benson
/lyric/1127312/George+Benson/Golden+Slumbers,Golden Slumbers,George Benson
/lyric/1127311/George+Benson/My+Cherie+Amour,My Cherie Amour,George Benson
/lyric/877700/George+Benson/Feel+Like+Making+Love,Feel Like Making Love,George Benson
/lyric/877704/George+Benson/In+Your+Eyes,In Your Eyes,George Benson
/lyric/877701/George+Benson/Inside+Love+%28So+Personal%29,Inside Love (So Personal),George Benson
/lyric/877702/George+Benson/Lady+Love+Me+%28One+More+Time%29,Lady Love Me (One More Time),George Benson
/lyric/877707/George+Benson/Use+Me,Use Me,George Benson
/lyric/701115/George+Benson/California+Dreamin%27,California Dreamin',George Benson
/lyric/701118/George+Benson/Summertime,Summertime,George Benson
/lyric/26543157/George+Benson/Without+Her,Without Her,George Benson
/lyric/303623/George+Benson/Doobie+Doobie+Blues,Doobie Doobie Blues,George Benson
/lyric/303632/George+Benson/Groovin%27,Groovin',George Benson
/lyric/303627/George+Benson/Song+for+My+Father,Song for My Father,George Benson
/lyric/303630/George+Benson/Walk+on+By,Walk on By,George Benson
/lyric/303626/George+Benson/The+Windmills+of+Your+Mind,The Windmills of Your Mind,George Benson
/lyric/958012/George+Benson/20%2F20,20/20,George Benson
/lyric/958011/George+Benson/Beyond+the+Sea+%28La+Mer%29,Beyond the Sea (La Mer),George Benson
/lyric/958014/George+Benson/Hold+Me,Hold Me,George Benson
/lyric/958009/George+Benson/I+Just+Wanna+Hang+Around+You,I Just Wanna Hang Around You,George Benson
/lyric/958013/George+Benson/New+Day,New Day,George Benson
/lyric/747165/George+Benson/%28I%27m+Afraid%29+The+Masquerade+Is+Over,(I'm Afraid) The Masquerade Is Over,George Benson
/lyric/891153/George+Benson/Kisses+in+the+Moonlight,Kisses in the Moonlight,George Benson
/lyric/891154/George+Benson/Shiver,Shiver,George Benson
/lyric/5291521/George+Benson/Stephanie,Stephanie,George Benson
/lyric/803459/George+Benson/Here%2C+There+and+Everywhere,"Here, There and Everywhere",George Benson
/lyric/803462/George+Benson/I+Could+Write+a+Book,I Could Write a Book,George Benson
/lyric/803457/George+Benson/Stardust,Stardust,George Benson
/lyric/803456/George+Benson/Stella+by+Starlight,Stella by Starlight,George Benson
/lyric/803461/George+Benson/Tenderly,Tenderly,George Benson
/lyric/803460/George+Benson/This+Is+All+I+Ask,This Is All I Ask,George Benson
/lyric/803455/George+Benson/You+Don%27t+Know+What+Love+Is,You Don't Know What Love Is,George Benson
/lyric/927366/George+Benson/From+Now+On,From Now On,George Benson
/lyric/179287/George+Benson/How+Do+You+Keep+the+Music+Playing%3F,How Do You Keep the Music Playing?,George Benson
artist/Carmen%20Bradford/37557,Carmen Bradford,George Benson
artist/Count%20Basie%20Orchestra/196453,Count Basie Orchestra,George Benson
/lyric/179290/George+Benson/I+Only+Have+Eyes+for+You,I Only Have Eyes for You,George Benson
artist/Count%20Basie%20Orchestra/196453,Count Basie Orchestra,George Benson
/lyric/179288/George+Benson/On+Green+Dolphin+Street,On Green Dolphin Street,George Benson
artist/Count%20Basie%20Orchestra/196453,Count Basie Orchestra,George Benson
/lyric/179291/George+Benson/Portrait+of+Jennie,Portrait of Jennie,George Benson
artist/Count%20Basie%20Orchestra/196453,Count Basie Orchestra,George Benson
/lyric/179293/George+Benson/Skylark,Skylark,George Benson
artist/Robert%20Farnon%20Orchestra/75166,Robert Farnon Orchestra,George Benson
